Carimbo de data/hora,Em qual instituição você está fazendo pós graduação?,"Se você estuda na UFPR, em qual setor você está inserido?  ",Qual sua atividade atual na sua universidade (relacionada à presença nesta disciplina)?,Em qual grande área do conhecimento sua pesquisa está inserida hoje?,Em qual ano você concluiu sua graduação?,Em qual instituição você concluiu sua graduação? (Responda com a sigla da instituição),De quais programas de graduação você participou?,"Se você já concluiu o mestrado, qual o ano de início do mestrado?",Qual o ano de conclusão do seu mestrado?,Em qual instituição você fez seu mestrado?,Quantos artigos (com qualis) você já publicou?,Você é bolsista remunerado de algum programa? Qual?,Quantas disciplinas de Estatística você cursou na graduação?,Quantas disciplinas de Estatística você cursou na pós-graduação (mestrado + doutorado)? ,Já utilizou algum software com funcionalidades estatísticas?,Qual(is) software(s) com funcionalidades estatísticas você usa ou já usou?,Você vai utilizar métodos estatísticos na sua Pós-Graduação/Pesquisa?,Qual a importância que você atribui à Estatística no seu trabalho de Pós-Graduação/Pesquisa? ,"Se você está fazendo Pós-Graduação, qual a sua principal expectativa após a conclusão?",Como tomou conhecimento da Disciplina Transversal?,"Após se matricular no SIGA, você assistiu alguma aula do ano anterior da Disciplina no YouTube? ",Tem/teve contato ou conhecimento sobre os professores coordenadores da disciplina?,Tem/teve contato ou conhecimento sobre o(s) prof(s). colaboradores da disciplina?,Você cursou o ensino médio em escola pública ou particular?,Você cursou ensino médio tradicional ou profissionalizante?,Qual o seu sexo?,Qual a sua altura?,Qual o seu peso?,Qual a data do seu nascimento?,Qual das seguintes categorias descreve melhor sua situação de emprego?,Com quem você mora?,Quantos irmãos você tem?,Qual a sua origem?,Qual seu meio de transporte predominante que utiliza para a Universidade?,"Em média, quanto tempo você demora para chegar à Universidade?","Em média, quantas vezes você usa táxi/aplicativo de transporte durante o mês?",Possui animal de estimação?,Toca algum instrumento musical?,De quais redes sociais você participa?,Você pratica atividade física regularmente?,Quantas vezes por semana você se exercita?,Qual atividade você pratica?,Quantos anos você acha que a pessoa da foto abaixo tem?,"Observe as figuras abaixo. Uma delas se chama ""Bouba"" e a outra ""Kiki"". Quem é quem?",
20/03/2023 16:20:03,UFPR,BL - Ciências Biológicas,Mestrado Acadêmico,Ciências Biológicas,1988,PUCCAMP,Não participei,,,,2,Não,1,0,Não,Excel ou similares,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,165,90,07/03/1967,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,3,Outro Estado,Serviço fretado de van/ônibus,30,2,Cachorro,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",Não,0,Nenhuma,20,"A da esquerda se chama Bouba, a da direita se chama Kiki.",31
20/03/2023 16:26:27,UNIOESTE,,Doutorado,Ciências Exatas,2012,Universidade Estadual do Norte do Paraná - UENP ,Iniciação científica,2016,2018,Universidade Estadual de Londrina - UEL,3,CAPES,1,1,Sim,"R, SPSS, Excel ou similares, Matlab",Certamente sim,8,Conseguir um emprego.,coordenação do curso,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,154,58,22/10/1988,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Interior do Paraná,Carona com amigos,10,0,Cachorro,Não toco nenhum instrumento,"Instagram, Linkedin, Outras",Sim,6,"Musculação, Muay Thai",25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",16
20/03/2023 16:30:58,UEM,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2022,UEM,Não participei,,,,0,CNPQ,2,0,Sim,SISVAR,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Email institucional da SuCom (Superintendência de Comunicação e Marketing),Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,176,113,11/05/1999,Bolsista em tempo integral,Com os pais,1,Interior do Paraná,Carro/moto próprio,30,0,Cachorro,"Violão, Outro","Facebook, Twitter, Instagram, Linkedin",Sim,4,Musculação,28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",36
20/03/2023 16:37:18,UEPG,,Mestrado Acadêmico,Ciências Biológicas,2022,Unicesumar ,Não participei,,,,0,Não,1,0,Não,Nunca usei,Não sei ainda,6,Aumento salarial e oportunidades mais promissoras.,Pela coordenação do programa de pós graduação em ciências farmacêuticas da UEPG ,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,174,78,28/02/1997,Trabalho com carteira assinada/Vínculo Formal,Com os pais,1,Interior do Paraná,Carro/moto próprio,20,0,"Cachorro, Gato",Não toco nenhum instrumento,"Facebook, Instagram",Sim,5,"Corrida, Musculação",32,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
20/03/2023 16:43:35,UFPR,"AC - Artes, Comunicação e Design",Mestrado Acadêmico,Ciências Humanas,2020,UDESC,Projeto de extensão,,,,0,CAPES,0,0,Não,Nunca usei,Definitivamente não,7,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,"Parte em escola pública, parte em particular",Ensino médio tradicional,Masculino,170,59,20/02/1998,Bolsista em tempo integral,Sozinho,2,Curitiba,Carona com amigos,25,10,Não possuo,"Teclado, Piano","Facebook, Twitter, Instagram, Linkedin, Outras",Não,0,Nenhuma,27,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
20/03/2023 16:43:43,UEM,,Mestrado Acadêmico,Ciências Exatas,2022,IFPR - Paranavaí,Iniciação científica,,,,1,CAPES,1,0,Não,Nunca usei,Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Feminino,163,75,27/05/1998,Bolsista em tempo integral,Com os pais,1,Interior do Paraná,Transporte rodoviário intermunicipal,150,0,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram",Sim,4,Ritbox,26,"A da esquerda se chama Kiki, a da direita se chama Bouba.",30
20/03/2023 16:51:34,UEM,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2022,UEM,Não participei,,,,0,CNPQ,2,0,Sim,SISVAR,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Email institucional da SuCom (Superintendência de Comunicação e Marketing),Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,176,113,11/05/1999,Bolsista em tempo integral,Com os pais,1,Interior do Paraná,Carro/moto próprio,30,0,Cachorro,"Violão, Outro","Facebook, Twitter, Instagram, Linkedin",Sim,4,Musculação,28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",36
20/03/2023 16:56:09,UFPR,SD - Saúde,Mestrado Acadêmico,Ciências Biológicas,2021,UNIANDRADE,Não participei,,,,0,CAPES,1,0,Não,Excel ou similares,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,160,70,21/06/2000,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Região metropolitana,Carro/moto próprio,40,2,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Não,0,Nenhuma,27,"A da esquerda se chama Bouba, a da direita se chama Kiki.",31
20/03/2023 16:59:30,UNIOESTE,,Doutorado,Ciências Humanas,1998,UNIJUI,Não participei,2015,2017,UNOCHAPECO,2,Não,0,0,Não,Nunca usei,Certamente sim,9,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Não,Não,"Parte em escola pública, parte em particular",Ensino médio profissionalizante (técnico),Feminino,164,79,06/04/1964,camponesa educadora popular,Com outros familiares,4,Outro Estado,Carro/moto próprio,120,0,Não possuo,Não toco nenhum instrumento,Facebook,Sim,2,Caminhada,23,"A da esquerda se chama Kiki, a da direita se chama Bouba.",16
20/03/2023 17:01:07,UTFPR,ET - Exatas,Mestrado Acadêmico,Ciências Exatas,2011,UTFPR,Não participei,,,,0,Não,1,0,Não,Nunca usei,Certamente sim,8,Aumento salarial e oportunidades mais promissoras.,Pelo(a)  orientador(a),Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,187,85,04/09/1986,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Outro Estado,Carro/moto próprio,20,0,"Cachorro, Gato",Não toco nenhum instrumento,Linkedin,Sim,1,Futebol,30,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
20/03/2023 17:13:42,UFPR,AG - Agrárias,Doutorado,Ciências Biológicas,2002,Universidad del Tolima - UT (Colombia),Não participei,2008,2010,Universidad de la Salle (Colombia),5,Não,1,1,Sim,"Excel ou similares, Graph Pad",Certamente sim,8,Fortalecer minhas habilidades como pesquisador em uma universidade pública,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,165,64,20/06/1975,Trabalho com carteira assinada/Vínculo Formal,"Pensão, quarto alugado ou algo similar",2,Outro País,A pé,10,20,Gato,Bateria,Instagram,Sim,3,"Ciclismo, Musculação",24,"A da esquerda se chama Kiki, a da direita se chama Bouba.",35
20/03/2023 17:23:16,UEM,,Doutorado,Ciências Exatas,2017,UEM,Monitoria,2017,2020,UEM,4,CAPES,2,0,Sim,"R, Excel ou similares",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Não,Não,"Parte em escola pública, parte em particular",Ensino médio tradicional,Feminino,164,61,13/12/1991,Bolsista em tempo integral,Com outros familiares,1,Interior do Paraná,Carro/moto próprio,5,0,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram",Não,0,Nenhuma,28,"A da esquerda se chama Bouba, a da direita se chama Kiki.",36
20/03/2023 17:23:46,Uem,,Mestrado Acadêmico,Ciências Biológicas,2012,UEM,Projeto de extensão,2022,,,0,Não,2,1,Sim,Excel ou similares,Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,174,106,13/08/1989,Trabalho com carteira assinada/Vínculo Formal,Com os pais,0,Interior do Paraná,Carro/moto próprio,60,0,"Cachorro, Pássaro","Violão, Guitarra, Outro","Facebook, Instagram, Linkedin",Não,1,Futebol,28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",25
20/03/2023 17:24:20,UFPR,SD - Saúde,Mestrado Acadêmico,Ciências Biológicas,2001,UFPR,"Monitoria, Projeto de extensão",,,,8,Não,1,1,Sim,Excel ou similares,Certamente sim,7,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,190,102,27/05/1977,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Curitiba,Carro/moto próprio,10,1,Não possuo,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",Sim,4,"Musculação, Basquete",30,"A da esquerda se chama Kiki, a da direita se chama Bouba.",39
20/03/2023 17:25:43,UFPR,ET - Exatas,Pós-Doutorado,Ciências Exatas,2009,UFES,"Iniciação científica, Monitoria",2011,2013,UFES,3,Não,1,1,Sim,Excel ou similares,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Por alguma outra mídia social da UFPR,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,169,88,28/05/1983,Trabalho por contrato,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,3,Outro Estado,A pé,10,8,Não possuo,Piano,"Facebook, Twitter, Linkedin",Não,0,Nenhuma,25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",35
20/03/2023 17:25:44,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2023,UFPR,"Iniciação científica, Projeto de extensão",,,,0,Não,1,1,Sim,"SAS, Excel ou similares",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Sim,Sim,"Parte em escola pública, parte em particular",Ensino médio tradicional,Feminino,180,84,06/11/1997,Bolsista em tempo integral,Com os pais,1,Região metropolitana,Transporte público,60,0,Cachorro,Não toco nenhum instrumento,"Facebook, Google+, Instagram, Linkedin",Sim,5,"Caminhada, Corrida, Musculação",24,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
20/03/2023 17:27:35,UFPR,ED - Educação,Doutorado,Ciências Humanas,2018,UFPR,Projeto de extensão,2019,2021,UFPR,0,FUNPAR/SIMCAQ,1,2,Sim,SPSS,Certamente sim,10,Conseguir um emprego.,Email institucional da SuCom (Superintendência de Comunicação e Marketing),Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,155,48,17/07/1996,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,0,Região metropolitana,Transporte público,100,0,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram",Sim,4,"Caminhada, Musculação, Pilates",27,"A da esquerda se chama Bouba, a da direita se chama Kiki.",27
20/03/2023 17:38:36,UEPG,,Mestrado Acadêmico,Ciências Biológicas,2022,UEPG,"Iniciação científica, Projeto de extensão, Empresa Júnior",,,,0,CNPQ,1,0,Sim,Excel ou similares,Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,159,51,04/02/2000,Bolsista em tempo integral,Com os pais,3,Interior do Paraná,Transporte público,60,5,"Cachorro, Pássaro",Não toco nenhum instrumento,"Facebook, Twitter, Google+, Instagram, Linkedin, Outras",Sim,4,"Caminhada, Corrida, Musculação, Vôlei",30,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
20/03/2023 17:40:39,Fiocruz,,Mestrado Acadêmico,Ciências Biológicas,2021,PUCPR,Iniciação científica,,,,0,CAPES,2,0,Sim,"R, SPSS, Excel ou similares",Não sei ainda,7,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio profissionalizante (técnico),Feminino,162,68,05/03/1998,Bolsista em tempo integral,Com outros familiares,1,Região metropolitana,Transporte público,40,2,"Cachorro, Gato, Coelho",Não toco nenhum instrumento,"Instagram, Linkedin",Sim,3,Caminhada,27,"A da esquerda se chama Kiki, a da direita se chama Bouba.",33
20/03/2023 17:41:38,UFPR,SA - Sociais Aplicadas,Doutorado,Ciências Humanas,2005,UNINTER,"Iniciação científica, Monitoria, Projeto de extensão, Empresa Júnior",2008,2010,PUCPR,0,Não,2,0,Sim,"SPSS, Excel ou similares, Sphinx",Certamente sim,10,Publicar a pesquisa e os seus resultados.,Por alguma outra mídia social da UFPR,Não,Não,Não,"Parte em escola pública, parte em particular",Ensino médio tradicional,Masculino,180,91,20/01/1977,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Interior do Paraná,Carro/moto próprio,30,4,Cachorro,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin, Outras",Não,1,"Caminhada, Ciclismo, Natação",24,"A da esquerda se chama Kiki, a da direita se chama Bouba.",34
20/03/2023 17:42:11,UNILA,,Mestrado Acadêmico,Ciências Humanas,2019,UNICEUB,Não participei,,,,0,Não,1,0,Não,Excel ou similares,Não sei ainda,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,UNILA,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,165,76,20/05/1973,Trabalho ocasional,Com outros familiares,4,Outro Estado,Transporte público,30,0,Não possuo,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",Não,0,Nenhuma,23,"A da esquerda se chama Kiki, a da direita se chama Bouba.",28
20/03/2023 18:21:09,Fiocruz,,Doutorado,Ciências Biológicas,2018,UPF,"Iniciação científica, Monitoria, Projeto de extensão, Empresa Júnior",2018,2020,UFPR,8,CAPES,1,1,Sim,"Statistica, SPSS, Excel ou similares, GraphPad Prism; Python",Certamente sim,10,Conseguir um emprego.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,174,74,01/03/1996,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Outro Estado,Carro/moto próprio,45,0,Cachorro,Outro,"Instagram, Linkedin",Sim,4,"Caminhada, Vôlei",28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",37
20/03/2023 18:27:42,UNILA,,Mestrado Acadêmico,Ciências Biológicas,2018,UDFJC,Iniciação científica,,,,1,PROBIU,1,0,Sim,R,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Parcería com UNILA ,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,170,64,19/07/1993,Bolsista em tempo integral,"Pensão, quarto alugado ou algo similar",2,Outro País,Bicicleta,25,2,Não possuo,"Violão, Outro","Facebook, Instagram",Sim,5,"Caminhada, Corrida, Ciclismo, Natação",25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
20/03/2023 18:33:45,UFPR,BL - Ciências Biológicas,Mestrado Acadêmico,Ciências Biológicas,2021,UFPR,Iniciação científica,,,,2,CAPES,1,0,Sim,"R, Prisma",Certamente sim,9,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,177,64,17/06/1996,Bolsista em tempo integral,Com os pais,1,Curitiba,Carro/moto próprio,25,2,Cachorro,Não toco nenhum instrumento,Nenhuma,Sim,3,Musculação,35,"A da esquerda se chama Bouba, a da direita se chama Kiki.",17
20/03/2023 18:41:23,UFPR,SD - Saúde,Mestrado Acadêmico,Ciências Biológicas,2019,UFPR,"Iniciação científica, Monitoria",,,,0,Não,0,0,Não,Nunca usei,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Email institucional da SuCom (Superintendência de Comunicação e Marketing),Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,175,75,03/04/1995,Trabalho ocasional,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Curitiba,Transporte público,120,0,Cachorro,"Violão, Outro",Instagram,Sim,5,Musculação,25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",34
20/03/2023 18:52:58,UFPR,CT - Ciências da Terra,Doutorado,Ciências Exatas,2011,UDESC,"Iniciação científica, Projeto de extensão",2012,2014,UDESC,5,Não,2,1,Sim,"Excel ou similares, Matlab",Certamente sim,8,vaga na academia que tenha desenvolvimento na minha pesquisa,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio profissionalizante (técnico),Masculino,184,95,15/01/1986,Trabalho por contrato,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Outro Estado,Táxi/Aplicativo,120,12,Cachorro,"Violão, Contrabaixo","Facebook, Instagram, Linkedin, Outras",Sim,3,"Caminhada, Musculação, Vôlei, tenis",28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
20/03/2023 18:53:33,UFPR,SD - Saúde,Mestrado Profissional,Ciências Biológicas,2019,UFPR,"Iniciação científica, Monitoria, Projeto de extensão",,,,3,Não,1,0,Sim,"Excel ou similares, TABWIN",Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,E-mail enviado pela Secretaria de pós-graduação,Não,Sim,Sim,Totalmente em escola pública,Ensino médio tradicional,Feminino,166,49,28/03/1994,Estatutária de Município,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,0,Curitiba,Carro/moto próprio,30,1,Cachorro,Outro,"Facebook, Instagram",Sim,2,Cheerleading,25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",36
20/03/2023 19:00:16,UFPR,ET - Exatas,Mestrado Acadêmico,Ciências Exatas,2018,Unioeste,Projeto de extensão,,,,0,Não,1,0,Sim,"Minitab, Excel ou similares",Não sei ainda,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Sim,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,184,80,17/01/1997,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Região metropolitana,Carro/moto próprio,70,2,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Não,0,Nenhuma,28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
20/03/2023 19:01:38,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Exatas,2019,IFSC,Iniciação científica,,,,0,CAPES,0,0,Sim,Excel ou similares,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Por colegas,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,158,76,24/05/1997,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,5,Outro Estado,Serviço fretado de van/ônibus,60,0,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram",Não,0,Nenhuma,28,"A da esquerda se chama Bouba, a da direita se chama Kiki.",27
20/03/2023 19:07:51,UEPG,,Mestrado Acadêmico,Ciências Biológicas,2023,UENP,Iniciação científica,,,,0,Fundação Araucária,1,0,Sim,Sisvar,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pela UEPG,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,172,98,29/11/1999,Bolsista em tempo integral,Sozinho,3,Interior do Paraná,A pé,10,0,"Cachorro, Pássaro, Outro",Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Sim,4,"Caminhada, Corrida, Ciclismo, Futsal",26,"A da esquerda se chama Bouba, a da direita se chama Kiki.",31
20/03/2023 19:54:08,UEM,,Mestrado Acadêmico,Ciências Biológicas,2017,Centro Universitário Ingá,Não participei,,,,2,Não,1,0,Não,Excel ou similares,Certamente sim,9,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Universiade,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,172,58,28/04/1993,Trabalho por contrato,Sozinho,0,Interior do Paraná,Táxi/Aplicativo,15,100,Coelho,Não toco nenhum instrumento,"Facebook, Instagram",Sim,7,Musculação,30,"A da esquerda se chama Bouba, a da direita se chama Kiki.",32
20/03/2023 20:03:01,UFPR,SD - Saúde,Mestrado Profissional,Ciências Biológicas,2010,PUCPR,Monitoria,,,,2,Não,1,1,Sim,SPSS,Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,164,70,22/03/1987,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Curitiba,Carro/moto próprio,15,4,Não possuo,Não toco nenhum instrumento,Instagram,Sim,3,Funcional,26,"A da esquerda se chama Kiki, a da direita se chama Bouba.",47
20/03/2023 20:27:15,UFPR,SP - Palotina,Doutorado,Ciências Biológicas,2010,Centro Universitário de Maringá - CESUMAR ,Iniciação científica,2014,2016,Universidade Federal de Sergipe - UFS,0,Não,0,1,Sim,Excel ou similares,Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Por colegas,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,163,80,05/09/1984,Servidor público municipal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Interior do Paraná,Carro/moto próprio,90,0,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Não,0,Nenhuma,30,"A da esquerda se chama Kiki, a da direita se chama Bouba.",37
20/03/2023 20:30:19,UFPR,SD - Saúde,Doutorado,Ciências Biológicas,2016,UNICENTRO ,"Iniciação científica, Monitoria, Projeto de extensão",2017,2019,UNICENTRO,2,Não,0,0,Não,Nunca usei,Não sei ainda,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Coordenadora do programa ,Não,Não,Não,Totalmente em escola pública,Magistério,Feminino,175,50,18/03/1994,CLT + profissional liberal,"Pensão, quarto alugado ou algo similar",1,Interior do Paraná,Táxi/Aplicativo,30,15,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Não,0,Nenhuma,28,"A da esquerda se chama Bouba, a da direita se chama Kiki.",35
20/03/2023 21:17:52,UNILA,,Mestrado Acadêmico,Ciências Biológicas,2022,UNILA,Monitoria,,,,0,Fundação Araucária,2,0,Sim,"R, Excel ou similares",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,161,62,18/04/1995,Bolsista em tempo integral,"Pensão, quarto alugado ou algo similar",5,Outro País,Bicicleta,20,5,Não possuo,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",Sim,5,"Caminhada, Corrida, Futebol",28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",27
20/03/2023 21:31:11,UEPG,,Doutorado,Ciências Biológicas,2014,UFSJ,"Iniciação científica, Monitoria",2015,2017,UFLA,1,CAPES,2,2,Sim,SISVAR,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo Programa de Pós-Graduação,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,176,79,21/08/1987,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,4,Outro País,A pé,10,5,Não possuo,Contrabaixo,"Facebook, Instagram, Linkedin",Não,1,Caminhada,27,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
20/03/2023 21:48:22,UEPG,,Doutorado,Ciências Biológicas,2016,UEPG,"Iniciação científica, PET, Projeto de extensão",2017,2019,UFSC,2,CAPES,1,1,Sim,"Excel ou similares, Graphpad Prism",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Feminino,156,49,05/05/1992,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Interior do Paraná,Carro/moto próprio,10,0,"Cachorro, Gato",Não toco nenhum instrumento,"Instagram, Linkedin",Sim,3,Musculação,29,"A da esquerda se chama Kiki, a da direita se chama Bouba.",27
20/03/2023 22:21:48,UFPR,BL - Ciências Biológicas,Mestrado Acadêmico,Ciências Biológicas,2011,UFPR,Iniciação científica,,,,0,Não,1,0,Não,Nunca usei,Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,176,77,04/07/1990,Concurso público,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Outro Estado,Carro/moto próprio,240,0,Cachorro,"Violão, Guitarra","Facebook, Instagram",Sim,3,"Ciclismo, Musculação, Natação, patins",21,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
